"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"142","2020-07-17 12:52:51.658186442","192.168.56.105","192.168.56.104","TCP","46748","80","66","46748  >  80 [ACK] Seq=1381 Ack=3459 Win=64128 Len=0 TSval=4192462391 TSecr=375570"
"143","2020-07-17 12:52:58.227853418","192.168.56.105","192.168.56.104","HTTP","46744","80","639","GET /api/transactions?page=0&size=20&sort=id,asc&cacheBuster=1595011978202 HTTP/1.1 "
"144","2020-07-17 12:52:58.228322998","192.168.56.104","192.168.56.105","TCP","80","46744","66","80  >  46744 [ACK] Seq=7162 Ack=2849 Win=35712 Len=0 TSval=377212 TSecr=4192468961"
"145","2020-07-17 12:52:58.393110051","192.168.56.104","192.168.56.105","TCP","80","46744","1286","80  >  46744 [PSH, ACK] Seq=7162 Ack=2849 Win=35712 Len=1220 TSval=377254 TSecr=4192468961 [TCP segment of a reassembled PDU]"
"146","2020-07-17 12:52:58.393130365","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=2849 Ack=8382 Win=64128 Len=0 TSval=4192469126 TSecr=377254"
"147","2020-07-17 12:52:58.396129226","192.168.56.104","192.168.56.105","TCP","80","46744","82","80  >  46744 [PSH, ACK] Seq=8382 Ack=2849 Win=35712 Len=16 TSval=377254 TSecr=4192469126 [TCP segment of a reassembled PDU]"
"148","2020-07-17 12:52:58.396149257","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=2849 Ack=8398 Win=64128 Len=0 TSval=4192469129 TSecr=377254"
"149","2020-07-17 12:52:58.396170769","192.168.56.104","192.168.56.105","HTTP","80","46744","71","HTTP/1.1 200 OK  (application/json)"
"150","2020-07-17 12:52:58.396174309","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=2849 Ack=8403 Win=64128 Len=0 TSval=4192469129 TSecr=377254"
"151","2020-07-17 12:53:00.125011962","192.168.56.105","192.168.56.104","TCP","46746","80","66","[TCP Keep-Alive] 46746  >  80 [ACK] Seq=298 Ack=1068 Win=64128 Len=0 TSval=4192470858 TSecr=375126"
"152","2020-07-17 12:53:00.125891902","192.168.56.104","192.168.56.105","TCP","80","46746","66","[TCP Keep-Alive ACK] 80  >  46746 [ACK] Seq=1068 Ack=299 Win=30080 Len=0 TSval=377687 TSecr=4192440482"
"153","2020-07-17 12:53:01.659777999","192.168.56.105","192.168.56.104","TCP","46748","80","66","[TCP Keep-Alive] 46748  >  80 [ACK] Seq=1380 Ack=3459 Win=64128 Len=0 TSval=4192472393 TSecr=375570"
"154","2020-07-17 12:53:01.660892545","192.168.56.104","192.168.56.105","TCP","80","46748","66","[TCP Keep-Alive ACK] 80  >  46748 [ACK] Seq=3459 Ack=1381 Win=32256 Len=0 TSval=378070 TSecr=4192462391"
"155","2020-07-17 12:53:02.767331249","192.168.56.102","192.168.56.100","DHCP","68","67","342","DHCP Request  - Transaction ID 0x99818152"
"156","2020-07-17 12:53:02.806718696","192.168.56.100","192.168.56.102","DHCP","67","68","590","DHCP ACK      - Transaction ID 0x99818152"
"157","2020-07-17 12:53:04.410839884","192.168.56.105","192.168.56.104","HTTP","46744","80","612","GET /api/accounts?cacheBuster=1595011984356 HTTP/1.1 "
"158","2020-07-17 12:53:04.411153222","192.168.56.104","192.168.56.105","TCP","80","46744","66","80  >  46744 [ACK] Seq=8403 Ack=3395 Win=36736 Len=0 TSval=378758 TSecr=4192475144"
"159","2020-07-17 12:53:04.412239946","192.168.56.105","192.168.56.104","HTTP","46748","80","609","GET /api/payee?cacheBuster=1595011984356 HTTP/1.1 "
"160","2020-07-17 12:53:04.412455806","192.168.56.104","192.168.56.105","TCP","80","46748","66","80  >  46748 [ACK] Seq=3459 Ack=1924 Win=33408 Len=0 TSval=378758 TSecr=4192475145"
"161","2020-07-17 12:53:04.498741501","192.168.56.104","192.168.56.105","TCP","80","46744","1281","80  >  46744 [PSH, ACK] Seq=8403 Ack=3395 Win=36736 Len=1215 TSval=378780 TSecr=4192475144 [TCP segment of a reassembled PDU]"
"162","2020-07-17 12:53:04.498764592","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=3395 Ack=9618 Win=64128 Len=0 TSval=4192475232 TSecr=378780"
"163","2020-07-17 12:53:04.511790050","192.168.56.104","192.168.56.105","TCP","80","46744","82","80  >  46744 [PSH, ACK] Seq=9618 Ack=3395 Win=36736 Len=16 TSval=378783 TSecr=4192475232 [TCP segment of a reassembled PDU]"
"164","2020-07-17 12:53:04.511815080","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=3395 Ack=9634 Win=64128 Len=0 TSval=4192475245 TSecr=378783"
"165","2020-07-17 12:53:04.511840558","192.168.56.104","192.168.56.105","HTTP","80","46744","71","HTTP/1.1 200 OK  (application/json)"
"166","2020-07-17 12:53:04.511864870","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=3395 Ack=9639 Win=64128 Len=0 TSval=4192475245 TSecr=378783"
"167","2020-07-17 12:53:04.539597216","192.168.56.104","192.168.56.105","TCP","80","46748","1150","80  >  46748 [PSH, ACK] Seq=3459 Ack=1924 Win=33408 Len=1084 TSval=378790 TSecr=4192475145 [TCP segment of a reassembled PDU]"
"168","2020-07-17 12:53:04.539620093","192.168.56.105","192.168.56.104","TCP","46748","80","66","46748  >  80 [ACK] Seq=1924 Ack=4543 Win=64128 Len=0 TSval=4192475273 TSecr=378790"
"169","2020-07-17 12:53:04.546052195","192.168.56.104","192.168.56.105","TCP","80","46748","82","80  >  46748 [PSH, ACK] Seq=4543 Ack=1924 Win=33408 Len=16 TSval=378792 TSecr=4192475273 [TCP segment of a reassembled PDU]"
"170","2020-07-17 12:53:04.546078075","192.168.56.105","192.168.56.104","TCP","46748","80","66","46748  >  80 [ACK] Seq=1924 Ack=4559 Win=64128 Len=0 TSval=4192475279 TSecr=378792"
"171","2020-07-17 12:53:04.546177939","192.168.56.104","192.168.56.105","HTTP","80","46748","71","HTTP/1.1 200 OK  (application/json)"
"172","2020-07-17 12:53:04.546185445","192.168.56.105","192.168.56.104","TCP","46748","80","66","46748  >  80 [ACK] Seq=1924 Ack=4564 Win=64128 Len=0 TSval=4192475279 TSecr=378792"
"173","2020-07-17 12:53:07.772133712","PcsCompu_af:7b:18","PcsCompu_b7:12:b1","ARP","","","60","Who has 192.168.56.100? Tell 192.168.56.102"
"174","2020-07-17 12:53:07.772140019","PcsCompu_b7:12:b1","PcsCompu_af:7b:18","ARP","","","60","192.168.56.100 is at 08:00:27:b7:12:b1"
"175","2020-07-17 12:53:10.363319202","192.168.56.105","192.168.56.104","TCP","46746","80","66","[TCP Keep-Alive] 46746  >  80 [ACK] Seq=298 Ack=1068 Win=64128 Len=0 TSval=4192481096 TSecr=377687"
"176","2020-07-17 12:53:10.364499224","192.168.56.104","192.168.56.105","TCP","80","46746","66","[TCP Keep-Alive ACK] 80  >  46746 [ACK] Seq=1068 Ack=299 Win=30080 Len=0 TSval=380246 TSecr=4192440482"
"177","2020-07-17 12:53:14.303563101","192.168.56.105","192.168.56.104","HTTP","46744","80","639","GET /api/transactions?page=0&size=20&sort=id,asc&cacheBuster=1595011994290 HTTP/1.1 "
"178","2020-07-17 12:53:14.304157045","192.168.56.104","192.168.56.105","TCP","80","46744","66","80  >  46744 [ACK] Seq=9639 Ack=3968 Win=37888 Len=0 TSval=381231 TSecr=4192485036"
"179","2020-07-17 12:53:14.367200104","192.168.56.104","192.168.56.105","TCP","80","46744","1286","80  >  46744 [PSH, ACK] Seq=9639 Ack=3968 Win=37888 Len=1220 TSval=381247 TSecr=4192485036 [TCP segment of a reassembled PDU]"
"180","2020-07-17 12:53:14.367228077","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=3968 Ack=10859 Win=64128 Len=0 TSval=4192485100 TSecr=381247"
"181","2020-07-17 12:53:14.369786862","192.168.56.104","192.168.56.105","TCP","80","46744","82","80  >  46744 [PSH, ACK] Seq=10859 Ack=3968 Win=37888 Len=16 TSval=381248 TSecr=4192485100 [TCP segment of a reassembled PDU]"
"182","2020-07-17 12:53:14.369801603","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=3968 Ack=10875 Win=64128 Len=0 TSval=4192485103 TSecr=381248"
"183","2020-07-17 12:53:14.369818103","192.168.56.104","192.168.56.105","HTTP","80","46744","71","HTTP/1.1 200 OK  (application/json)"
"184","2020-07-17 12:53:14.369820697","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=3968 Ack=10880 Win=64128 Len=0 TSval=4192485103 TSecr=381248"
"185","2020-07-17 12:53:14.715532479","192.168.56.105","192.168.56.104","TCP","46748","80","66","[TCP Keep-Alive] 46748  >  80 [ACK] Seq=1923 Ack=4564 Win=64128 Len=0 TSval=4192485448 TSecr=378792"
"186","2020-07-17 12:53:14.715974154","192.168.56.104","192.168.56.105","TCP","80","46748","66","[TCP Keep-Alive ACK] 80  >  46748 [ACK] Seq=4564 Ack=1924 Win=33408 Len=0 TSval=381334 TSecr=4192475279"
"187","2020-07-17 12:53:20.618010732","192.168.56.105","192.168.56.104","TCP","46746","80","66","[TCP Keep-Alive] 46746  >  80 [ACK] Seq=298 Ack=1068 Win=64128 Len=0 TSval=4192491351 TSecr=380246"
"188","2020-07-17 12:53:20.619171447","192.168.56.104","192.168.56.105","TCP","80","46746","66","[TCP Keep-Alive ACK] 80  >  46746 [ACK] Seq=1068 Ack=299 Win=30080 Len=0 TSval=382810 TSecr=4192440482"
"189","2020-07-17 12:53:24.444001300","192.168.56.105","192.168.56.104","TCP","46744","80","66","[TCP Keep-Alive] 46744  >  80 [ACK] Seq=3967 Ack=10880 Win=64128 Len=0 TSval=4192495177 TSecr=381248"
"190","2020-07-17 12:53:24.445206105","192.168.56.104","192.168.56.105","TCP","80","46744","66","[TCP Keep-Alive ACK] 80  >  46744 [ACK] Seq=10880 Ack=3968 Win=37888 Len=0 TSval=383767 TSecr=4192485103"
"191","2020-07-17 12:53:24.955700415","192.168.56.105","192.168.56.104","TCP","46748","80","66","[TCP Keep-Alive] 46748  >  80 [ACK] Seq=1923 Ack=4564 Win=64128 Len=0 TSval=4192495689 TSecr=381334"
"192","2020-07-17 12:53:24.956756378","192.168.56.104","192.168.56.105","TCP","80","46748","66","[TCP Keep-Alive ACK] 80  >  46748 [ACK] Seq=4564 Ack=1924 Win=33408 Len=0 TSval=383894 TSecr=4192475279"
"193","2020-07-17 12:53:29.805379748","192.168.56.104","192.168.56.105","TCP","80","46746","66","80  >  46746 [FIN, ACK] Seq=1068 Ack=299 Win=30080 Len=0 TSval=385107 TSecr=4192440482"
"194","2020-07-17 12:53:29.805923353","192.168.56.105","192.168.56.104","TCP","46746","80","66","46746  >  80 [FIN, ACK] Seq=299 Ack=1069 Win=64128 Len=0 TSval=4192500539 TSecr=385107"
"195","2020-07-17 12:53:29.806868607","192.168.56.104","192.168.56.105","TCP","80","46746","66","80  >  46746 [ACK] Seq=1069 Ack=300 Win=30080 Len=0 TSval=385107 TSecr=4192500539"
"196","2020-07-17 12:53:34.683335711","192.168.56.105","192.168.56.104","TCP","46744","80","66","[TCP Keep-Alive] 46744  >  80 [ACK] Seq=3967 Ack=10880 Win=64128 Len=0 TSval=4192505416 TSecr=383767"
"197","2020-07-17 12:53:34.684446512","192.168.56.104","192.168.56.105","TCP","80","46744","66","[TCP Keep-Alive ACK] 80  >  46744 [ACK] Seq=10880 Ack=3968 Win=37888 Len=0 TSval=386326 TSecr=4192485103"
"198","2020-07-17 12:53:35.196366642","192.168.56.105","192.168.56.104","TCP","46748","80","66","[TCP Keep-Alive] 46748  >  80 [ACK] Seq=1923 Ack=4564 Win=64128 Len=0 TSval=4192505929 TSecr=383894"
"199","2020-07-17 12:53:35.196925396","192.168.56.104","192.168.56.105","TCP","80","46748","66","[TCP Keep-Alive ACK] 80  >  46748 [ACK] Seq=4564 Ack=1924 Win=33408 Len=0 TSval=386455 TSecr=4192475279"
"200","2020-07-17 12:53:38.070468201","192.168.56.105","192.168.56.104","HTTP","46744","80","968","POST /api/mediaFiles HTTP/1.1  (text/plain)"
"201","2020-07-17 12:53:38.070930955","192.168.56.104","192.168.56.105","TCP","80","46744","66","80  >  46744 [ACK] Seq=10880 Ack=4870 Win=39808 Len=0 TSval=387173 TSecr=4192508803"
"202","2020-07-17 12:53:38.187923389","192.168.56.104","192.168.56.105","TCP","80","46744","1161","80  >  46744 [PSH, ACK] Seq=10880 Ack=4870 Win=39808 Len=1095 TSval=387202 TSecr=4192508803 [TCP segment of a reassembled PDU]"
"203","2020-07-17 12:53:38.187946878","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=4870 Ack=11975 Win=64128 Len=0 TSval=4192508921 TSecr=387202"
"204","2020-07-17 12:53:38.198118274","192.168.56.104","192.168.56.105","HTTP","80","46744","71","HTTP/1.1 500 Internal Server Error  (application/problem+json)"
"205","2020-07-17 12:53:38.198137680","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=4870 Ack=11980 Win=64128 Len=0 TSval=4192508931 TSecr=387205"
"206","2020-07-17 12:53:45.102352777","192.168.56.102","192.168.56.255","NBNS","137","137","92","Name query NB WORKGROUP<1d>"
"207","2020-07-17 12:53:45.102416135","192.168.56.1","255.255.255.255","NBNS","56901","137","92","Name query NB WORKGROUP<1d>"
"208","2020-07-17 12:53:45.102637114","192.168.56.101","192.168.56.102","NBNS","137","137","104","Name query response NB 192.168.56.101"
"209","2020-07-17 12:53:45.102771399","192.168.56.101","192.168.56.1","NBNS","137","56901","104","Name query response NB 192.168.56.101"
"210","2020-07-17 12:53:45.440664319","192.168.56.105","192.168.56.104","TCP","46748","80","66","[TCP Keep-Alive] 46748  >  80 [ACK] Seq=1923 Ack=4564 Win=64128 Len=0 TSval=4192516174 TSecr=386455"
"211","2020-07-17 12:53:45.441005194","192.168.56.104","192.168.56.105","TCP","80","46748","66","[TCP Keep-Alive ACK] 80  >  46748 [ACK] Seq=4564 Ack=1924 Win=33408 Len=0 TSval=389016 TSecr=4192475279"
"212","2020-07-17 12:53:46.605340312","192.168.56.105","192.168.56.100","DHCP","68","67","342","DHCP Request  - Transaction ID 0x77c49f72"
"213","2020-07-17 12:53:46.635637159","192.168.56.100","192.168.56.105","DHCP","67","68","590","DHCP ACK      - Transaction ID 0x77c49f72"
"214","2020-07-17 12:53:47.454590745","192.168.56.105","192.168.56.104","HTTP","46744","80","380","GET /app/account.2217590b5cc5d0b62058.chunk.js HTTP/1.1 "
"215","2020-07-17 12:53:47.454955482","192.168.56.104","192.168.56.105","TCP","80","46744","66","80  >  46744 [ACK] Seq=11980 Ack=5184 Win=41600 Len=0 TSval=389519 TSecr=4192518188"
"216","2020-07-17 12:53:47.471715659","192.168.56.104","192.168.56.105","HTTP","80","46744","1361","HTTP/1.1 200 OK  (application/javascript)"
"217","2020-07-17 12:53:47.471736337","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=5184 Ack=13275 Win=64128 Len=0 TSval=4192518205 TSecr=389523"
"218","2020-07-17 12:53:47.499125068","192.168.56.105","192.168.56.104","HTTP","46744","80","579","GET /api/account HTTP/1.1 "
"219","2020-07-17 12:53:47.521572648","192.168.56.104","192.168.56.105","TCP","80","46744","1124","80  >  46744 [PSH, ACK] Seq=13275 Ack=5697 Win=43392 Len=1058 TSval=389536 TSecr=4192518232 [TCP segment of a reassembled PDU]"
"220","2020-07-17 12:53:47.521607136","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=5697 Ack=14333 Win=64128 Len=0 TSval=4192518255 TSecr=389536"
"221","2020-07-17 12:53:47.528531390","192.168.56.104","192.168.56.105","TCP","80","46744","82","80  >  46744 [PSH, ACK] Seq=14333 Ack=5697 Win=43392 Len=16 TSval=389537 TSecr=4192518255 [TCP segment of a reassembled PDU]"
"222","2020-07-17 12:53:47.528555323","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=5697 Ack=14349 Win=64128 Len=0 TSval=4192518261 TSecr=389537"
"223","2020-07-17 12:53:47.528575579","192.168.56.104","192.168.56.105","HTTP","80","46744","71","HTTP/1.1 200 OK  (application/json)"
"224","2020-07-17 12:53:47.528578402","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=5697 Ack=14354 Win=64128 Len=0 TSval=4192518262 TSecr=389538"
"225","2020-07-17 12:53:50.105493178","PcsCompu_ae:93:92","PcsCompu_af:7b:18","ARP","","","60","Who has 192.168.56.102? Tell 192.168.56.101"
"226","2020-07-17 12:53:50.105516095","PcsCompu_ae:93:92","0a:00:27:00:00:1a","ARP","","","60","Who has 192.168.56.1? Tell 192.168.56.101"
"227","2020-07-17 12:53:50.105519782","0a:00:27:00:00:1a","PcsCompu_ae:93:92","ARP","","","60","192.168.56.1 is at 0a:00:27:00:00:1a"
"228","2020-07-17 12:53:50.106256239","PcsCompu_af:7b:18","PcsCompu_ae:93:92","ARP","","","60","192.168.56.102 is at 08:00:27:af:7b:18"
"229","2020-07-17 12:53:51.835247036","PcsCompu_74:73:8a","PcsCompu_b7:12:b1","ARP","","","42","Who has 192.168.56.100? Tell 192.168.56.105"
"230","2020-07-17 12:53:51.835546878","PcsCompu_b7:12:b1","PcsCompu_74:73:8a","ARP","","","60","192.168.56.100 is at 08:00:27:b7:12:b1"
"231","2020-07-17 12:53:55.675337338","192.168.56.105","192.168.56.104","TCP","46748","80","66","[TCP Keep-Alive] 46748  >  80 [ACK] Seq=1923 Ack=4564 Win=64128 Len=0 TSval=4192526408 TSecr=389016"
"232","2020-07-17 12:53:55.675612927","192.168.56.104","192.168.56.105","TCP","80","46748","66","[TCP Keep-Alive ACK] 80  >  46748 [ACK] Seq=4564 Ack=1924 Win=33408 Len=0 TSval=391574 TSecr=4192475279"
"233","2020-07-17 12:53:57.723973765","192.168.56.105","192.168.56.104","TCP","46744","80","66","[TCP Keep-Alive] 46744  >  80 [ACK] Seq=5696 Ack=14354 Win=64128 Len=0 TSval=4192528457 TSecr=389538"
"234","2020-07-17 12:53:57.724448025","192.168.56.104","192.168.56.105","TCP","80","46744","66","[TCP Keep-Alive ACK] 80  >  46744 [ACK] Seq=14354 Ack=5697 Win=43392 Len=0 TSval=392086 TSecr=4192518262"
"235","2020-07-17 12:53:58.130506820","192.168.56.105","192.168.56.104","TCP","46748","80","66","46748  >  80 [FIN, ACK] Seq=1924 Ack=4564 Win=64128 Len=0 TSval=4192528863 TSecr=391574"
"236","2020-07-17 12:53:58.130579527","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [FIN, ACK] Seq=5697 Ack=14354 Win=64128 Len=0 TSval=4192528864 TSecr=392086"
"237","2020-07-17 12:53:58.131270562","192.168.56.104","192.168.56.105","TCP","80","46748","66","80  >  46748 [FIN, ACK] Seq=4564 Ack=1925 Win=33408 Len=0 TSval=392188 TSecr=4192528863"
"238","2020-07-17 12:53:58.131284809","192.168.56.105","192.168.56.104","TCP","46748","80","66","46748  >  80 [ACK] Seq=1925 Ack=4565 Win=64128 Len=0 TSval=4192528864 TSecr=392188"
"239","2020-07-17 12:53:58.131724521","192.168.56.104","192.168.56.105","TCP","80","46744","66","80  >  46744 [FIN, ACK] Seq=14354 Ack=5698 Win=43392 Len=0 TSval=392188 TSecr=4192528864"
"240","2020-07-17 12:53:58.131737050","192.168.56.105","192.168.56.104","TCP","46744","80","66","46744  >  80 [ACK] Seq=5698 Ack=14355 Win=64128 Len=0 TSval=4192528865 TSecr=392188"
"241","2020-07-17 12:54:13.078817389","PcsCompu_93:e0:ab","Broadcast","ARP","","","60","Who has 192.168.56.104? Tell 192.168.56.106"
"242","2020-07-17 12:54:13.078986138","PcsCompu_6c:9b:66","PcsCompu_93:e0:ab","ARP","","","60","192.168.56.104 is at 08:00:27:6c:9b:66"
"243","2020-07-17 12:54:13.079109660","192.168.56.106","192.168.56.104","TCP","40624","80","74","40624  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=401488 TSecr=0 WS=128"
"244","2020-07-17 12:54:13.079287156","192.168.56.104","192.168.56.106","TCP","80","40624","74","80  >  40624 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=395925 TSecr=401488 WS=128"
"245","2020-07-17 12:54:13.079402517","192.168.56.106","192.168.56.104","TCP","40624","80","66","40624  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=401489 TSecr=395925"
"246","2020-07-17 12:54:13.079593127","192.168.56.106","192.168.56.104","HTTP","40624","80","429","GET / HTTP/1.1 "
"247","2020-07-17 12:54:13.079683259","192.168.56.104","192.168.56.106","TCP","80","40624","66","80  >  40624 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=395925 TSecr=401489"
"248","2020-07-17 12:54:13.106180397","192.168.56.104","192.168.56.106","HTTP","80","40624","3252","HTTP/1.1 200 OK  (text/html)"
"249","2020-07-17 12:54:13.106188031","192.168.56.106","192.168.56.104","TCP","40624","80","66","40624  >  80 [ACK] Seq=364 Ack=3187 Win=35584 Len=0 TSval=401495 TSecr=395932"
"250","2020-07-17 12:54:14.902512582","192.168.56.106","192.168.56.104","HTTP","40624","80","410","GET /content/css/loading.css HTTP/1.1 "
"251","2020-07-17 12:54:14.905405818","192.168.56.106","192.168.56.104","TCP","40626","80","74","40626  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=401945 TSecr=0 WS=128"
"252","2020-07-17 12:54:14.905632444","192.168.56.104","192.168.56.106","TCP","80","40626","74","80  >  40626 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=396382 TSecr=401945 WS=128"
"253","2020-07-17 12:54:14.905874555","192.168.56.106","192.168.56.104","TCP","40626","80","66","40626  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=401945 TSecr=396382"
"254","2020-07-17 12:54:14.906149809","192.168.56.106","192.168.56.104","HTTP","40626","80","427","GET /content/vendors.2217590b5cc5d0b62058.css HTTP/1.1 "
"255","2020-07-17 12:54:14.906155796","192.168.56.104","192.168.56.106","TCP","80","40626","66","80  >  40626 [ACK] Seq=1 Ack=362 Win=30080 Len=0 TSval=396382 TSecr=401945"
"256","2020-07-17 12:54:14.909095580","192.168.56.106","192.168.56.104","TCP","40628","80","74","40628  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=401946 TSecr=0 WS=128"
"257","2020-07-17 12:54:14.909105755","192.168.56.104","192.168.56.106","TCP","80","40628","74","80  >  40628 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=396383 TSecr=401946 WS=128"
"258","2020-07-17 12:54:14.909326714","192.168.56.106","192.168.56.104","TCP","40628","80","66","40628  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=401946 TSecr=396383"
"259","2020-07-17 12:54:14.909496021","192.168.56.106","192.168.56.104","HTTP","40628","80","424","GET /content/main.2217590b5cc5d0b62058.css HTTP/1.1 "
"260","2020-07-17 12:54:14.909590949","192.168.56.104","192.168.56.106","TCP","80","40628","66","80  >  40628 [ACK] Seq=1 Ack=359 Win=30080 Len=0 TSval=396383 TSecr=401946"
"261","2020-07-17 12:54:14.923468799","192.168.56.106","192.168.56.104","TCP","40634","80","74","40634  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=401950 TSecr=0 WS=128"
"262","2020-07-17 12:54:14.923478161","192.168.56.104","192.168.56.106","TCP","80","40634","74","80  >  40634 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=396386 TSecr=401950 WS=128"
"263","2020-07-17 12:54:14.923635949","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=401950 TSecr=396386"
"264","2020-07-17 12:54:14.923832744","192.168.56.106","192.168.56.104","HTTP","40634","80","413","GET /app/vendors.2217590b5cc5d0b62058.chunk.js HTTP/1.1 "
"265","2020-07-17 12:54:14.923920427","192.168.56.104","192.168.56.106","TCP","80","40634","66","80  >  40634 [ACK] Seq=1 Ack=348 Win=30080 Len=0 TSval=396386 TSecr=401950"
"266","2020-07-17 12:54:14.927666292","192.168.56.106","192.168.56.104","TCP","40636","80","74","40636  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=401951 TSecr=0 WS=128"
"267","2020-07-17 12:54:14.933112959","192.168.56.104","192.168.56.106","TCP","80","40636","74","80  >  40636 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=396389 TSecr=401951 WS=128"
"268","2020-07-17 12:54:14.933292382","192.168.56.106","192.168.56.104","TCP","40636","80","66","40636  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=401952 TSecr=396389"
"269","2020-07-17 12:54:14.933471540","192.168.56.106","192.168.56.104","HTTP","40636","80","411","GET /app/main.2217590b5cc5d0b62058.bundle.js HTTP/1.1 "
"270","2020-07-17 12:54:14.933655500","192.168.56.104","192.168.56.106","TCP","80","40636","66","80  >  40636 [ACK] Seq=1 Ack=346 Win=30080 Len=0 TSval=396389 TSecr=401952"
"271","2020-07-17 12:54:14.937521923","192.168.56.104","192.168.56.106","HTTP","80","40626","2175","HTTP/1.1 200 OK  (text/css)"
"272","2020-07-17 12:54:14.937633721","192.168.56.106","192.168.56.104","TCP","40626","80","66","40626  >  80 [ACK] Seq=362 Ack=2110 Win=33536 Len=0 TSval=401953 TSecr=396390"
"273","2020-07-17 12:54:14.940865275","192.168.56.104","192.168.56.106","TCP","80","40624","66","80  >  40624 [ACK] Seq=3187 Ack=708 Win=31104 Len=0 TSval=396391 TSecr=401944"
"274","2020-07-17 12:54:14.953252613","192.168.56.104","192.168.56.106","HTTP","80","40624","1099","HTTP/1.1 200 OK  (text/css)"
"275","2020-07-17 12:54:14.953348850","192.168.56.106","192.168.56.104","TCP","40624","80","66","40624  >  80 [ACK] Seq=708 Ack=4220 Win=38528 Len=0 TSval=401957 TSecr=396394"
"276","2020-07-17 12:54:14.971168752","192.168.56.104","192.168.56.106","TCP","80","40636","14546","80  >  40636 [ACK] Seq=1 Ack=346 Win=30080 Len=14480 TSval=396398 TSecr=401952 [TCP segment of a reassembled PDU]"
"277","2020-07-17 12:54:14.971314523","192.168.56.106","192.168.56.104","TCP","40636","80","66","40636  >  80 [ACK] Seq=346 Ack=14481 Win=58240 Len=0 TSval=401962 TSecr=396398"
"278","2020-07-17 12:54:14.971530604","192.168.56.104","192.168.56.106","HTTP","80","40636","9003","HTTP/1.1 200 OK  (application/javascript)"
"279","2020-07-17 12:54:14.971735561","192.168.56.106","192.168.56.104","TCP","40636","80","66","40636  >  80 [ACK] Seq=346 Ack=23418 Win=76160 Len=0 TSval=401962 TSecr=396398"
"280","2020-07-17 12:54:14.986189190","192.168.56.104","192.168.56.106","TCP","80","40634","14546","80  >  40634 [ACK] Seq=1 Ack=348 Win=30080 Len=14480 TSval=396402 TSecr=401950 [TCP segment of a reassembled PDU]"
"281","2020-07-17 12:54:14.986501460","192.168.56.106","192.168.56.104","TCP","40634","80","66","40634  >  80 [ACK] Seq=348 Ack=14481 Win=58240 Len=0 TSval=401965 TSecr=396402"
