"No.","Time","Source","Destination","Protocol","Source Port","Dest Port","Length","Info"
"1781","2020-07-12 21:02:42.914794751","192.168.56.105","192.168.56.104","TCP","57697","80","66","57697  >  80 [ACK] Seq=272 Ack=1063 Win=64128 Len=0 TSval=3088509073 TSecr=2178676"
"1782","2020-07-12 21:02:42.914881425","192.168.56.104","192.168.56.105","HTTP","80","57697","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1783","2020-07-12 21:02:42.914889056","192.168.56.105","192.168.56.104","TCP","57697","80","66","57697  >  80 [ACK] Seq=272 Ack=1068 Win=64128 Len=0 TSval=3088509073 TSecr=2178676"
"1784","2020-07-12 21:02:42.917707166","192.168.56.105","192.168.56.104","TCP","45829","80","74","45829  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3088509076 TSecr=0 WS=128"
"1785","2020-07-12 21:02:42.918078401","192.168.56.104","192.168.56.105","TCP","80","45829","74","80  >  45829 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2178677 TSecr=3088509076 WS=128"
"1786","2020-07-12 21:02:42.918093934","192.168.56.105","192.168.56.104","TCP","45829","80","66","45829  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3088509077 TSecr=2178677"
"1787","2020-07-12 21:02:42.919921636","192.168.56.105","192.168.56.104","HTTP","45829","80","387","GET /api/news?page=0&size=20&sort=id,asc&cacheBuster=1594609362848 HTTP/1.1 "
"1788","2020-07-12 21:02:42.920227814","192.168.56.104","192.168.56.105","TCP","80","45829","66","80  >  45829 [ACK] Seq=1 Ack=322 Win=30080 Len=0 TSval=2178678 TSecr=3088509078"
"1789","2020-07-12 21:02:43.063834363","192.168.56.104","192.168.56.105","TCP","80","45829","8118","80  >  45829 [PSH, ACK] Seq=1 Ack=322 Win=30080 Len=8052 TSval=2178714 TSecr=3088509078 [TCP segment of a reassembled PDU]"
"1790","2020-07-12 21:02:43.063849552","192.168.56.105","192.168.56.104","TCP","45829","80","66","45829  >  80 [ACK] Seq=322 Ack=8053 Win=59648 Len=0 TSval=3088509222 TSecr=2178714"
"1791","2020-07-12 21:02:43.072785658","192.168.56.104","192.168.56.105","HTTP","80","45829","71","HTTP/1.1 200 OK  (application/json)"
"1792","2020-07-12 21:02:43.072816426","192.168.56.105","192.168.56.104","TCP","45829","80","66","45829  >  80 [ACK] Seq=322 Ack=8058 Win=64128 Len=0 TSval=3088509231 TSecr=2178716"
"1793","2020-07-12 21:02:43.501097131","192.168.56.105","192.168.56.104","TCP","45829","80","66","45829  >  80 [FIN, ACK] Seq=322 Ack=8058 Win=64128 Len=0 TSval=3088509660 TSecr=2178716"
"1794","2020-07-12 21:02:43.501633520","192.168.56.104","192.168.56.105","TCP","80","45829","66","80  >  45829 [FIN, ACK] Seq=8058 Ack=323 Win=30080 Len=0 TSval=2178823 TSecr=3088509660"
"1795","2020-07-12 21:02:43.501646767","192.168.56.105","192.168.56.104","TCP","45829","80","66","45829  >  80 [ACK] Seq=323 Ack=8059 Win=64128 Len=0 TSval=3088509660 TSecr=2178823"
"1796","2020-07-12 21:02:45.608855737","192.168.56.105","192.168.56.104","TCP","57697","80","66","57697  >  80 [FIN, ACK] Seq=272 Ack=1068 Win=64128 Len=0 TSval=3088511767 TSecr=2178676"
"1797","2020-07-12 21:02:45.609429603","192.168.56.104","192.168.56.105","TCP","80","57697","66","80  >  57697 [FIN, ACK] Seq=1068 Ack=273 Win=30080 Len=0 TSval=2179350 TSecr=3088511767"
"1798","2020-07-12 21:02:45.609451370","192.168.56.105","192.168.56.104","TCP","57697","80","66","57697  >  80 [ACK] Seq=273 Ack=1069 Win=64128 Len=0 TSval=3088511768 TSecr=2179350"
"1799","2020-07-12 21:03:00.170294140","192.168.56.105","192.168.56.104","TCP","40869","80","74","40869  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3088526329 TSecr=0 WS=128"
"1800","2020-07-12 21:03:00.170647133","192.168.56.104","192.168.56.105","TCP","80","40869","74","80  >  40869 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2182990 TSecr=3088526329 WS=128"
"1801","2020-07-12 21:03:00.170665137","192.168.56.105","192.168.56.104","TCP","40869","80","66","40869  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3088526329 TSecr=2182990"
"1802","2020-07-12 21:03:00.170881457","192.168.56.105","192.168.56.104","HTTP","40869","80","458","POST /api/authenticate HTTP/1.1  (application/json)"
"1803","2020-07-12 21:03:00.171081387","192.168.56.104","192.168.56.105","TCP","80","40869","66","80  >  40869 [ACK] Seq=1 Ack=393 Win=30080 Len=0 TSval=2182991 TSecr=3088526329"
"1804","2020-07-12 21:03:00.184900750","192.168.56.104","192.168.56.105","TCP","80","40869","1220","80  >  40869 [PSH, ACK] Seq=1 Ack=393 Win=30080 Len=1154 TSval=2182994 TSecr=3088526329 [TCP segment of a reassembled PDU]"
"1805","2020-07-12 21:03:00.184912552","192.168.56.105","192.168.56.104","TCP","40869","80","66","40869  >  80 [ACK] Seq=393 Ack=1155 Win=64128 Len=0 TSval=3088526343 TSecr=2182994"
"1806","2020-07-12 21:03:00.185457768","192.168.56.104","192.168.56.105","HTTP","80","40869","71","HTTP/1.1 400 Bad Request  (application/problem+json)"
"1807","2020-07-12 21:03:00.185464996","192.168.56.105","192.168.56.104","TCP","40869","80","66","40869  >  80 [ACK] Seq=393 Ack=1160 Win=64128 Len=0 TSval=3088526344 TSecr=2182994"
"1808","2020-07-12 21:03:02.302976741","192.168.56.105","192.168.56.104","TCP","39995","80","74","39995  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3088528461 TSecr=0 WS=128"
"1809","2020-07-12 21:03:02.303393882","192.168.56.104","192.168.56.105","TCP","80","39995","74","80  >  39995 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2183524 TSecr=3088528461 WS=128"
"1810","2020-07-12 21:03:02.303414008","192.168.56.105","192.168.56.104","TCP","39995","80","66","39995  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3088528462 TSecr=2183524"
"1811","2020-07-12 21:03:02.303949152","192.168.56.105","192.168.56.104","HTTP","39995","80","458","POST /api/authenticate HTTP/1.1  (application/json)"
"1812","2020-07-12 21:03:02.304177570","192.168.56.104","192.168.56.105","TCP","80","39995","66","80  >  39995 [ACK] Seq=1 Ack=393 Win=30080 Len=0 TSval=2183524 TSecr=3088528462"
"1813","2020-07-12 21:03:02.316278730","192.168.56.104","192.168.56.105","TCP","80","39995","1220","80  >  39995 [PSH, ACK] Seq=1 Ack=393 Win=30080 Len=1154 TSval=2183527 TSecr=3088528462 [TCP segment of a reassembled PDU]"
"1814","2020-07-12 21:03:02.316291183","192.168.56.105","192.168.56.104","TCP","39995","80","66","39995  >  80 [ACK] Seq=393 Ack=1155 Win=64128 Len=0 TSval=3088528475 TSecr=2183527"
"1815","2020-07-12 21:03:02.316909112","192.168.56.104","192.168.56.105","HTTP","80","39995","71","HTTP/1.1 400 Bad Request  (application/problem+json)"
"1816","2020-07-12 21:03:02.316917835","192.168.56.105","192.168.56.104","TCP","39995","80","66","39995  >  80 [ACK] Seq=393 Ack=1160 Win=64128 Len=0 TSval=3088528475 TSecr=2183527"
"1817","2020-07-12 21:03:03.053929674","192.168.56.105","192.168.56.104","TCP","40869","80","66","40869  >  80 [FIN, ACK] Seq=393 Ack=1160 Win=64128 Len=0 TSval=3088529212 TSecr=2182994"
"1818","2020-07-12 21:03:03.054529167","192.168.56.104","192.168.56.105","TCP","80","40869","66","80  >  40869 [FIN, ACK] Seq=1160 Ack=394 Win=30080 Len=0 TSval=2183711 TSecr=3088529212"
"1819","2020-07-12 21:03:03.054539128","192.168.56.105","192.168.56.104","TCP","40869","80","66","40869  >  80 [ACK] Seq=394 Ack=1161 Win=64128 Len=0 TSval=3088529213 TSecr=2183711"
"1820","2020-07-12 21:03:05.555678299","192.168.56.105","192.168.56.104","TCP","39995","80","66","39995  >  80 [FIN, ACK] Seq=393 Ack=1160 Win=64128 Len=0 TSval=3088531714 TSecr=2183527"
"1821","2020-07-12 21:03:05.556121709","192.168.56.104","192.168.56.105","TCP","80","39995","66","80  >  39995 [FIN, ACK] Seq=1160 Ack=394 Win=30080 Len=0 TSval=2184337 TSecr=3088531714"
"1822","2020-07-12 21:03:05.556133306","192.168.56.105","192.168.56.104","TCP","39995","80","66","39995  >  80 [ACK] Seq=394 Ack=1161 Win=64128 Len=0 TSval=3088531715 TSecr=2184337"
"1823","2020-07-12 21:03:12.185966885","192.168.56.101","192.168.56.255","BROWSER","138","138","274","Local Master Announcement NEPTUNEN, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Master Browser, DFS server"
"1824","2020-07-12 21:03:12.186066326","192.168.56.101","192.168.56.255","BROWSER","138","138","251","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"1825","2020-07-12 21:03:18.951347905","192.168.56.102","192.168.56.100","DHCP","68","67","342","DHCP Request  - Transaction ID 0xb97ed617"
"1826","2020-07-12 21:03:19.022193931","192.168.56.100","192.168.56.102","DHCP","67","68","590","DHCP ACK      - Transaction ID 0xb97ed617"
"1827","2020-07-12 21:03:23.958037042","PcsCompu_af:7b:18","PcsCompu_77:ba:13","ARP","","","60","Who has 192.168.56.100? Tell 192.168.56.102"
"1828","2020-07-12 21:03:23.958046456","PcsCompu_77:ba:13","PcsCompu_af:7b:18","ARP","","","60","192.168.56.100 is at 08:00:27:77:ba:13"
"1829","2020-07-12 21:03:32.207563498","192.168.56.102","192.168.56.255","BROWSER","138","138","274","Host Announcement NEPTUNER, Workstation, Server, Print Queue Server, Xenix Server, NT Workstation, NT Server, Potential Browser, DFS server"
"1830","2020-07-12 21:03:45.019515515","192.168.56.105","192.168.56.104","TCP","36339","80","74","36339  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3088571178 TSecr=0 WS=128"
"1831","2020-07-12 21:03:45.019822715","192.168.56.104","192.168.56.105","TCP","80","36339","74","80  >  36339 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2194203 TSecr=3088571178 WS=128"
"1832","2020-07-12 21:03:45.019843040","192.168.56.105","192.168.56.104","TCP","36339","80","66","36339  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3088571178 TSecr=2194203"
"1833","2020-07-12 21:03:45.019976656","192.168.56.105","192.168.56.104","HTTP","36339","80","265","GET /login HTTP/1.1 "
"1834","2020-07-12 21:03:45.020193671","192.168.56.104","192.168.56.105","TCP","80","36339","66","80  >  36339 [ACK] Seq=1 Ack=200 Win=30080 Len=0 TSval=2194203 TSecr=3088571178"
"1835","2020-07-12 21:03:45.029150726","192.168.56.104","192.168.56.105","HTTP","80","36339","7083","HTTP/1.1 200 OK  (text/html)"
"1836","2020-07-12 21:03:45.029181306","192.168.56.105","192.168.56.104","TCP","36339","80","66","36339  >  80 [ACK] Seq=200 Ack=7018 Win=60672 Len=0 TSval=3088571188 TSecr=2194205"
"1837","2020-07-12 21:03:45.068922793","192.168.56.105","192.168.56.104","TCP","43381","80","74","43381  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3088571227 TSecr=0 WS=128"
"1838","2020-07-12 21:03:45.069332863","192.168.56.104","192.168.56.105","TCP","80","43381","74","80  >  43381 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2194215 TSecr=3088571227 WS=128"
"1839","2020-07-12 21:03:45.069372910","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3088571228 TSecr=2194215"
"1840","2020-07-12 21:03:45.071870797","192.168.56.105","192.168.56.104","TCP","50693","80","74","50693  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3088571230 TSecr=0 WS=128"
"1841","2020-07-12 21:03:45.072154917","192.168.56.104","192.168.56.105","TCP","80","50693","74","80  >  50693 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2194216 TSecr=3088571230 WS=128"
"1842","2020-07-12 21:03:45.072173296","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3088571231 TSecr=2194216"
"1843","2020-07-12 21:03:45.072351947","192.168.56.105","192.168.56.104","HTTP","50693","80","270","GET /robots.txt HTTP/1.1 "
"1844","2020-07-12 21:03:45.072523573","192.168.56.104","192.168.56.105","TCP","80","50693","66","80  >  50693 [ACK] Seq=1 Ack=205 Win=30080 Len=0 TSval=2194216 TSecr=3088571231"
"1845","2020-07-12 21:03:45.073781561","192.168.56.105","192.168.56.104","HTTP","43381","80","265","GET /login HTTP/1.1 "
"1846","2020-07-12 21:03:45.073980019","192.168.56.104","192.168.56.105","TCP","80","43381","66","80  >  43381 [ACK] Seq=1 Ack=200 Win=30080 Len=0 TSval=2194216 TSecr=3088571232"
"1847","2020-07-12 21:03:45.074890197","192.168.56.104","192.168.56.105","HTTP","80","50693","1192","HTTP/1.1 200 OK  (text/plain)"
"1848","2020-07-12 21:03:45.074900200","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=205 Ack=1127 Win=64128 Len=0 TSval=3088571233 TSecr=2194216"
"1849","2020-07-12 21:03:45.079202683","192.168.56.104","192.168.56.105","HTTP","80","43381","7083","HTTP/1.1 200 OK  (text/html)"
"1850","2020-07-12 21:03:45.079237211","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=200 Ack=7018 Win=60672 Len=0 TSval=3088571238 TSecr=2194217"
"1851","2020-07-12 21:03:45.142785866","192.168.56.105","192.168.56.104","HTTP","43381","80","271","GET /sitemap.xml HTTP/1.1 "
"1852","2020-07-12 21:03:45.146322538","192.168.56.104","192.168.56.105","TCP","80","43381","1035","80  >  43381 [PSH, ACK] Seq=7018 Ack=405 Win=31104 Len=969 TSval=2194234 TSecr=3088571301 [TCP segment of a reassembled PDU]"
"1853","2020-07-12 21:03:45.146353733","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=405 Ack=7987 Win=64128 Len=0 TSval=3088571305 TSecr=2194234"
"1854","2020-07-12 21:03:45.146370273","192.168.56.104","192.168.56.105","HTTP","80","43381","71","HTTP/1.1 404 Not Found  (application/json)"
"1855","2020-07-12 21:03:45.146373625","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=405 Ack=7992 Win=64128 Len=0 TSval=3088571305 TSecr=2194234"
"1856","2020-07-12 21:03:45.182170866","192.168.56.105","192.168.56.104","HTTP","43381","80","314","GET /api/account HTTP/1.1 "
"1857","2020-07-12 21:03:45.185987899","192.168.56.104","192.168.56.105","TCP","80","43381","1128","80  >  43381 [PSH, ACK] Seq=7992 Ack=653 Win=32256 Len=1062 TSval=2194244 TSecr=3088571341 [TCP segment of a reassembled PDU]"
"1858","2020-07-12 21:03:45.186025266","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=653 Ack=9054 Win=64128 Len=0 TSval=3088571345 TSecr=2194244"
"1859","2020-07-12 21:03:45.186140318","192.168.56.104","192.168.56.105","HTTP","80","43381","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1860","2020-07-12 21:03:45.186146147","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=653 Ack=9059 Win=64128 Len=0 TSval=3088571345 TSecr=2194244"
"1861","2020-07-12 21:03:45.199899489","192.168.56.105","192.168.56.104","HTTP","50693","80","330","GET /api/account/change-password HTTP/1.1 "
"1862","2020-07-12 21:03:45.200864776","192.168.56.105","192.168.56.104","HTTP","43381","80","309","GET /favicon.ico HTTP/1.1 "
"1863","2020-07-12 21:03:45.203628080","192.168.56.104","192.168.56.105","HTTP","80","43381","2519","HTTP/1.1 200 OK  (PNG)"
"1864","2020-07-12 21:03:45.203649646","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=896 Ack=11512 Win=63488 Len=0 TSval=3088571362 TSecr=2194249"
"1865","2020-07-12 21:03:45.208180453","192.168.56.104","192.168.56.105","TCP","80","50693","1144","80  >  50693 [PSH, ACK] Seq=1127 Ack=469 Win=31104 Len=1078 TSval=2194250 TSecr=3088571358 [TCP segment of a reassembled PDU]"
"1866","2020-07-12 21:03:45.208209475","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=469 Ack=2205 Win=64128 Len=0 TSval=3088571367 TSecr=2194250"
"1867","2020-07-12 21:03:45.208570005","192.168.56.104","192.168.56.105","HTTP","80","50693","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1868","2020-07-12 21:03:45.208579002","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=469 Ack=2210 Win=64128 Len=0 TSval=3088571367 TSecr=2194250"
"1869","2020-07-12 21:03:45.231238750","192.168.56.105","192.168.56.104","HTTP","50693","80","313","GET /manifest.webapp HTTP/1.1 "
"1870","2020-07-12 21:03:45.234144006","192.168.56.104","192.168.56.105","HTTP","80","50693","1808","HTTP/1.1 200 OK "
"1871","2020-07-12 21:03:45.234165492","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=716 Ack=3952 Win=63488 Len=0 TSval=3088571393 TSecr=2194256"
"1872","2020-07-12 21:03:45.241119900","192.168.56.105","192.168.56.104","HTTP","43381","80","321","GET /content/css/loading.css HTTP/1.1 "
"1873","2020-07-12 21:03:45.243517345","192.168.56.104","192.168.56.105","HTTP","80","43381","3989","HTTP/1.1 200 OK  (text/css)"
"1874","2020-07-12 21:03:45.243546587","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1151 Ack=15435 Win=62592 Len=0 TSval=3088571402 TSecr=2194258"
"1875","2020-07-12 21:03:45.248053082","192.168.56.105","192.168.56.104","HTTP","43381","80","338","GET /content/vendors.2217590b5cc5d0b62058.css HTTP/1.1 "
"1876","2020-07-12 21:03:45.250643128","192.168.56.104","192.168.56.105","HTTP","80","43381","13229","HTTP/1.1 200 OK  (text/css)"
"1877","2020-07-12 21:03:45.250732425","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1423 Ack=28598 Win=56448 Len=0 TSval=3088571409 TSecr=2194260"
"1878","2020-07-12 21:03:45.276811503","192.168.56.105","192.168.56.104","HTTP","43381","80","335","GET /content/main.2217590b5cc5d0b62058.css HTTP/1.1 "
"1879","2020-07-12 21:03:45.278185991","192.168.56.105","192.168.56.104","HTTP","50693","80","323","GET /api/account/sessions HTTP/1.1 "
"1880","2020-07-12 21:03:45.279247563","192.168.56.104","192.168.56.105","TCP","80","43381","16746","80  >  43381 [PSH, ACK] Seq=28598 Ack=1692 Win=36480 Len=16680 TSval=2194268 TSecr=3088571435 [TCP segment of a reassembled PDU]"
"1881","2020-07-12 21:03:45.279299006","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1692 Ack=45278 Win=53888 Len=0 TSval=3088571438 TSecr=2194268"
"1882","2020-07-12 21:03:45.279403866","192.168.56.104","192.168.56.105","TCP","80","43381","11650","80  >  43381 [ACK] Seq=45278 Ack=1692 Win=36480 Len=11584 TSval=2194268 TSecr=3088571435 [TCP segment of a reassembled PDU]"
"1883","2020-07-12 21:03:45.279602296","192.168.56.104","192.168.56.105","TCP","80","43381","4866","80  >  43381 [PSH, ACK] Seq=56862 Ack=1692 Win=36480 Len=4800 TSval=2194268 TSecr=3088571438 [TCP segment of a reassembled PDU]"
"1884","2020-07-12 21:03:45.279625391","192.168.56.104","192.168.56.105","TCP","80","43381","17517","80  >  43381 [PSH, ACK] Seq=61662 Ack=1692 Win=36480 Len=17451 TSval=2194268 TSecr=3088571438 [TCP segment of a reassembled PDU]"
"1885","2020-07-12 21:03:45.279797279","192.168.56.104","192.168.56.105","TCP","80","43381","10202","80  >  43381 [ACK] Seq=79113 Ack=1692 Win=36480 Len=10136 TSval=2194268 TSecr=3088571438 [TCP segment of a reassembled PDU]"
"1886","2020-07-12 21:03:45.279878893","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1692 Ack=89249 Win=23424 Len=0 TSval=3088571438 TSecr=2194268"
"1887","2020-07-12 21:03:45.279991823","192.168.56.105","192.168.56.104","TCP","43381","80","66","[TCP Window Update] 43381  >  80 [ACK] Seq=1692 Ack=89249 Win=46848 Len=0 TSval=3088571439 TSecr=2194268"
"1888","2020-07-12 21:03:45.280094522","192.168.56.104","192.168.56.105","TCP","80","43381","14546","80  >  43381 [ACK] Seq=89249 Ack=1692 Win=36480 Len=14480 TSval=2194268 TSecr=3088571438 [TCP segment of a reassembled PDU]"
"1889","2020-07-12 21:03:45.280147559","192.168.56.104","192.168.56.105","TCP","80","43381","8754","80  >  43381 [ACK] Seq=103729 Ack=1692 Win=36480 Len=8688 TSval=2194268 TSecr=3088571438 [TCP segment of a reassembled PDU]"
"1890","2020-07-12 21:03:45.280162891","192.168.56.104","192.168.56.105","TCP","80","43381","11650","80  >  43381 [ACK] Seq=112417 Ack=1692 Win=36480 Len=11584 TSval=2194268 TSecr=3088571439 [TCP segment of a reassembled PDU]"
"1891","2020-07-12 21:03:45.280214567","192.168.56.104","192.168.56.105","TCP","80","43381","12162","[TCP Window Full] 80  >  43381 [ACK] Seq=124001 Ack=1692 Win=36480 Len=12096 TSval=2194268 TSecr=3088571439 [TCP segment of a reassembled PDU]"
"1892","2020-07-12 21:03:45.280245160","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1692 Ack=136097 Win=64128 Len=0 TSval=3088571439 TSecr=2194268"
"1893","2020-07-12 21:03:45.280458651","192.168.56.104","192.168.56.105","TCP","80","43381","17442","80  >  43381 [ACK] Seq=136097 Ack=1692 Win=36480 Len=17376 TSval=2194268 TSecr=3088571439 [TCP segment of a reassembled PDU]"
"1894","2020-07-12 21:03:45.280517655","192.168.56.104","192.168.56.105","TCP","80","43381","18890","80  >  43381 [ACK] Seq=153473 Ack=1692 Win=36480 Len=18824 TSval=2194268 TSecr=3088571439 [TCP segment of a reassembled PDU]"
"1895","2020-07-12 21:03:45.280571626","192.168.56.104","192.168.56.105","TCP","80","43381","10534","80  >  43381 [PSH, ACK] Seq=172297 Ack=1692 Win=36480 Len=10468 TSval=2194268 TSecr=3088571439 [TCP segment of a reassembled PDU]"
"1896","2020-07-12 21:03:45.280577547","192.168.56.104","192.168.56.105","HTTP","80","43381","2273","HTTP/1.1 200 OK  (text/css)"
"1897","2020-07-12 21:03:45.280601750","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1692 Ack=153473 Win=98944 Len=0 TSval=3088571439 TSecr=2194268"
"1898","2020-07-12 21:03:45.280612239","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1692 Ack=172297 Win=136576 Len=0 TSval=3088571439 TSecr=2194268"
"1899","2020-07-12 21:03:45.280619059","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1692 Ack=184972 Win=161920 Len=0 TSval=3088571439 TSecr=2194268"
"1900","2020-07-12 21:03:45.284708976","192.168.56.104","192.168.56.105","TCP","80","50693","1137","80  >  50693 [PSH, ACK] Seq=3952 Ack=973 Win=33280 Len=1071 TSval=2194269 TSecr=3088571437 [TCP segment of a reassembled PDU]"
"1901","2020-07-12 21:03:45.284745644","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=973 Ack=5023 Win=64128 Len=0 TSval=3088571443 TSecr=2194269"
"1902","2020-07-12 21:03:45.284889741","192.168.56.104","192.168.56.105","HTTP","80","50693","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1903","2020-07-12 21:03:45.284896052","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=973 Ack=5028 Win=64128 Len=0 TSval=3088571443 TSecr=2194269"
"1904","2020-07-12 21:03:45.337282692","192.168.56.105","192.168.56.104","HTTP","50693","80","314","GET /api/audits/ HTTP/1.1 "
"1905","2020-07-12 21:03:45.339185117","192.168.56.105","192.168.56.104","HTTP","43381","80","312","GET /api/logs/ HTTP/1.1 "
"1906","2020-07-12 21:03:45.342428583","192.168.56.104","192.168.56.105","TCP","80","50693","1128","80  >  50693 [PSH, ACK] Seq=5028 Ack=1221 Win=34432 Len=1062 TSval=2194283 TSecr=3088571496 [TCP segment of a reassembled PDU]"
"1907","2020-07-12 21:03:45.342447090","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=1221 Ack=6090 Win=64128 Len=0 TSval=3088571501 TSecr=2194283"
"1908","2020-07-12 21:03:45.342521531","192.168.56.104","192.168.56.105","HTTP","80","50693","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1909","2020-07-12 21:03:45.342526192","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=1221 Ack=6095 Win=64128 Len=0 TSval=3088571501 TSecr=2194283"
"1910","2020-07-12 21:03:45.343816193","192.168.56.104","192.168.56.105","TCP","80","43381","1126","80  >  43381 [PSH, ACK] Seq=184972 Ack=1938 Win=37632 Len=1060 TSval=2194284 TSecr=3088571498 [TCP segment of a reassembled PDU]"
"1911","2020-07-12 21:03:45.343933414","192.168.56.104","192.168.56.105","HTTP","80","43381","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1912","2020-07-12 21:03:45.344261391","192.168.56.105","192.168.56.104","TCP","43381","80","66","43381  >  80 [ACK] Seq=1938 Ack=186037 Win=164736 Len=0 TSval=3088571503 TSecr=2194284"
"1913","2020-07-12 21:03:45.347674472","192.168.56.105","192.168.56.104","HTTP","43381","80","314","GET /management/ HTTP/1.1 "
"1914","2020-07-12 21:03:45.347868135","192.168.56.105","192.168.56.104","HTTP","50693","80","313","GET /api/users/ HTTP/1.1 "
"1915","2020-07-12 21:03:45.353393426","192.168.56.104","192.168.56.105","TCP","80","50693","1127","80  >  50693 [PSH, ACK] Seq=6095 Ack=1468 Win=35456 Len=1061 TSval=2194286 TSecr=3088571506 [TCP segment of a reassembled PDU]"
"1916","2020-07-12 21:03:45.353411498","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=1468 Ack=7156 Win=64128 Len=0 TSval=3088571512 TSecr=2194286"
"1917","2020-07-12 21:03:45.353510905","192.168.56.104","192.168.56.105","HTTP","80","50693","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
"1918","2020-07-12 21:03:45.353516001","192.168.56.105","192.168.56.104","TCP","50693","80","66","50693  >  80 [ACK] Seq=1468 Ack=7161 Win=64128 Len=0 TSval=3088571512 TSecr=2194286"
"1919","2020-07-12 21:03:45.353705041","192.168.56.104","192.168.56.105","TCP","80","43381","1128","80  >  43381 [PSH, ACK] Seq=186037 Ack=2186 Win=38656 Len=1062 TSval=2194286 TSecr=3088571506 [TCP segment of a reassembled PDU]"
"1920","2020-07-12 21:03:45.353921195","192.168.56.104","192.168.56.105","HTTP","80","43381","71","HTTP/1.1 401 Unauthorized  (application/problem+json)"
